Identifier,UniqueId,Name,Description,ReferencePointPeriods_0_StandardIdentifier,ReferencePointPeriods_0_IsMeasuredAgainstLocalAssumedDatum,ReferencePointPeriods_0_ValidFrom,ReferencePointPeriods_0_Unit,ReferencePointPeriods_0_Elevation,ReferencePointPeriods_0_Uncertainty,ReferencePointPeriods_0_MeasurementDirection,ReferencePointPeriods_0_AppliedTime,ReferencePointPeriods_0_AppliedByUser,PrimarySinceDate,ReferencePointPeriods_0_Comment,ReferencePointPeriods_1_IsMeasuredAgainstLocalAssumedDatum,ReferencePointPeriods_1_ValidFrom,ReferencePointPeriods_1_Unit,ReferencePointPeriods_1_Elevation,ReferencePointPeriods_1_MeasurementDirection,ReferencePointPeriods_1_AppliedTime,ReferencePointPeriods_1_AppliedByUser,Latitude,Longitude,ReferencePointPeriods_0_Method,DecommissionedDate,DecommissionedReason,ReferencePointPeriods_1_StandardIdentifier,ReferencePointPeriods_1_Comment,DisplayOrder
001982,307331ae65bb4909b714b8f789566a24,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:15.9897310+00:00,admin,,,,,,,,,,,,,,,,,
001982,6391f4e5bfe44266909f2821cb36feea,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:43:16.0057290+00:00,admin,,,,,,,,,,,,,,,,,
001983,7d38f32a96b7413ab8a38961fc3da98a,Ref point is 0.7ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.7,,FromBottomToTop,2021-04-30T22:43:16.0242600+00:00,admin,,,,,,,,,,,,,,,,,
001983,d0ebd23b2b414d769ad8262b7de5b368,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.0385360+00:00,admin,,,,,,,,,,,,,,,,,
001991,3205d92f7cec4c5e8bad678103ec9112,Ref point is 2.47ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.47,,FromBottomToTop,2021-04-30T22:43:16.0562990+00:00,admin,,,,,,,,,,,,,,,,,
001992,7bd3409c39d74f07b88a3df8dae27a7f,Ref point is 2.58ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.58,,FromBottomToTop,2021-04-30T22:43:16.0727140+00:00,admin,,,,,,,,,,,,,,,,,
001993,544622a50e934c6fbd86399bbb6cf918,Ref point is 2.31ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.31,,FromBottomToTop,2021-04-30T22:43:16.0895850+00:00,admin,,,,,,,,,,,,,,,,,
001994,b7743cf72e4e44659c21579698bcc3cd,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.1061050+00:00,admin,,,,,,,,,,,,,,,,,
001996,f125c0b8a7fa49c4a4974fad28caec65,Ref point is 1.4ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.4,,FromBottomToTop,2021-04-30T22:43:16.1225122+00:00,admin,,,,,,,,,,,,,,,,,
001999,96ddd07cc5a440d782a3a874185de85d,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.1384960+00:00,admin,,,,,,,,,,,,,,,,,
001999,cb2ff937125b45948705f6828aef8320,Ref point is 1.29ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.29,,FromBottomToTop,2021-04-30T22:43:16.1530610+00:00,admin,,,,,,,,,,,,,,,,,
002000,8fb20798471048b5adab599df6929a29,Ref point is 0.8ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.8,,FromBottomToTop,2021-04-30T22:43:16.1695630+00:00,admin,,,,,,,,,,,,,,,,,
002001,ff4bde1d37a04d6d8d4d39ab79f37b9a,Ref point is 1.1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.1,,FromBottomToTop,2021-04-30T22:43:16.1861620+00:00,admin,,,,,,,,,,,,,,,,,
002002,aa708ee4024047279b4c0e61503a1902,Ref point is 2.72ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.72,,FromBottomToTop,2021-04-30T22:43:16.2058260+00:00,admin,,,,,,,,,,,,,,,,,
002003,80c61fc5abe44956ad9a92d86dbfb2f3,Ref point is 2.61ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.61,,FromBottomToTop,2021-04-30T22:43:16.2243020+00:00,admin,,,,,,,,,,,,,,,,,
002004,1bad3f1bf82c40ee8cbb64cf46888d72,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.2442740+00:00,admin,,,,,,,,,,,,,,,,,
002005,b3ebec531357428aaad0d105cc9fbb95,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.2619700+00:00,admin,,,,,,,,,,,,,,,,,
002006,a0c98fe91cfa41d7a17049b8d0728ae1,Ref point is 0.34ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.34,,FromBottomToTop,2021-04-30T22:43:16.2784460+00:00,admin,,,,,,,,,,,,,,,,,
002006,0dd27cde0f404cf98806ee0177693775,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.2934070+00:00,admin,,,,,,,,,,,,,,,,,
002007,3e82475d932546b0a08b0fc96ed38d80,Ref point is 0.38ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.38,,FromBottomToTop,2021-04-30T22:43:16.3119190+00:00,admin,,,,,,,,,,,,,,,,,
002007,340a6608ac394495835e7c2d4d24d41e,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.3280830+00:00,admin,,,,,,,,,,,,,,,,,
002008,bb2b3d30acf5435ab24c876b541b8d11,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.3453150+00:00,admin,,,,,,,,,,,,,,,,,
002009,be25621a2f13457390fa1dc603bb56eb,Ref point is 2.15ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.15,,FromBottomToTop,2021-04-30T22:43:16.3629220+00:00,admin,,,,,,,,,,,,,,,,,
002010,9be55e58f904417dac5b14b2e289ce65,Ref point is 2.48ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.48,,FromBottomToTop,2021-04-30T22:43:16.3808070+00:00,admin,,,,,,,,,,,,,,,,,
002011,1dce92a69c134a08880e81a7f7a3a854,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.3993260+00:00,admin,,,,,,,,,,,,,,,,,
002011,5286800884ba476bb55bf38e2da51a70,Ref point is 1.84ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.84,,FromBottomToTop,2021-04-30T22:43:16.4148140+00:00,admin,,,,,,,,,,,,,,,,,
002015,7a22949cd13a4f83a4f96977e88b60ad,Ref point is 0.65ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.65,,FromBottomToTop,2021-04-30T22:43:16.4313770+00:00,admin,,,,,,,,,,,,,,,,,
002019,7caed876f61b43bf96769f6b6fe280d3,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.4502590+00:00,admin,,,,,,,,,,,,,,,,,
002023,b7805f227f8146e9bd4c978748867ccb,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.4684000+00:00,admin,,,,,,,,,,,,,,,,,
002026,5d75aebbb7db4d16b776c265d4a5c120,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.4874858+00:00,admin,,,,,,,,,,,,,,,,,
002027,28d3dcfa4c114f33802d4809793f6f1d,Ref point is 0.72ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.72,,FromBottomToTop,2021-04-30T22:43:16.5055820+00:00,admin,,,,,,,,,,,,,,,,,
002030,4ea526cac7de469fa9d6648472c86252,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:43:16.5224618+00:00,admin,,,,,,,,,,,,,,,,,
002031,801bdff458a34d67baeda2af8eb3fc30,Ref point is 2.3ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.3,,FromBottomToTop,2021-04-30T22:43:16.5393010+00:00,admin,,,,,,,,,,,,,,,,,
002034,4d9884ea215d4b3db38f99484e346e56,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.5552780+00:00,admin,,,,,,,,,,,,,,,,,
002034,dbdadad9b158438993567b1d137fd0d5,Ref point is 1.83ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.83,,FromBottomToTop,2021-04-30T22:43:16.5704300+00:00,admin,,,,,,,,,,,,,,,,,
002034,1071afa8d9b84b6196cb5c1a83e52a8f,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:43:16.5850698+00:00,admin,,,,,,,,,,,,,,,,,
002035,718cab5abb3b430cb6ba751d74365627,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.6017750+00:00,admin,,,,,,,,,,,,,,,,,
002035,c6c20f7f801241c18dbb61caa47d6908,Ref point is 1.5ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.5,,FromBottomToTop,2021-04-30T22:43:16.6160090+00:00,admin,,,,,,,,,,,,,,,,,
002035,52fc55cd6e9c4fc785119b5c543f3337,Ref point is 1.93ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.93,,FromBottomToTop,2021-04-30T22:43:16.6297590+00:00,admin,,,,,,,,,,,,,,,,,
002035,9e1e32c10c7d4a14b6d391d6a6653221,Ref point is 1.95ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.95,,FromBottomToTop,2021-04-30T22:43:16.6439400+00:00,admin,,,,,,,,,,,,,,,,,
002035,85d186e75d894ca7bec8b84af39d4bdf,Ref point is 1.96ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.96,,FromBottomToTop,2021-04-30T22:43:16.6577010+00:00,admin,,,,,,,,,,,,,,,,,
002039,eb33c4fa66f8487c9689483ba88374bd,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:43:16.6744500+00:00,admin,,,,,,,,,,,,,,,,,
002040,4f3a0fd629f44183b0140920564db042,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.6910232+00:00,admin,,,,,,,,,,,,,,,,,
002041,a4f6e4194063497b8dc358574dbc3df2,Ref point is 1.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.2,,FromBottomToTop,2021-04-30T22:43:16.7072330+00:00,admin,,,,,,,,,,,,,,,,,
002042,f6360bfe0df74fd8a9be713f37cb998e,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.7245390+00:00,admin,,,,,,,,,,,,,,,,,
002043,548fe628b5084c2d883e370d3ea6cd57,Ref point is 1.05ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.05,,FromBottomToTop,2021-04-30T22:43:16.7422680+00:00,admin,,,,,,,,,,,,,,,,,
002044,e4e3c4ea083b4bb1ba5dce4215ec3ff1,Ref point is 0.21ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.21,,FromBottomToTop,2021-04-30T22:43:16.7586380+00:00,admin,,,,,,,,,,,,,,,,,
002044,44f37c043c1943f1a94e39f3d9ebbcfa,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.7728290+00:00,admin,,,,,,,,,,,,,,,,,
002045,0536dd606c544814860864cf71b671af,Ref point is 0.16ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.16,,FromBottomToTop,2021-04-30T22:43:16.7887610+00:00,admin,,,,,,,,,,,,,,,,,
002045,b6268caa48eb4f5286c6faaa3bafb7bd,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.8029088+00:00,admin,,,,,,,,,,,,,,,,,
002046,d013192384e241bda3070d5a4df1a9b5,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.8192720+00:00,admin,,,,,,,,,,,,,,,,,
002048,5d256f8647c24a518def013bccadcb50,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.8374270+00:00,admin,,,,,,,,,,,,,,,,,
002048,3c79d971261447e0b5707bbafb609eb3,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:43:16.8521440+00:00,admin,,,,,,,,,,,,,,,,,
002051,b211a52388fe4697b76333eb13ac3219,Ref point is 0.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.2,,FromBottomToTop,2021-04-30T22:43:16.8685380+00:00,admin,,,,,,,,,,,,,,,,,
002051,5405636c132046729c823adf8ff81bcc,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.8836880+00:00,admin,,,,,,,,,,,,,,,,,
002052,c05b203f80d2412e9bb8c68234d54021,Ref point is 1ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-1,,FromBottomToTop,2021-04-30T22:43:16.9007968+00:00,admin,,,,,,,,,,,,,,,,,
002053,45ead8eaf2154e7d836e37645b4607e2,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:16.9171150+00:00,admin,,,,,,,,,,,,,,,,,
002053,ee4339a1865e4a379d0b92bb76435e46,Ref point is 1.63ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.63,,FromBottomToTop,2021-04-30T22:43:16.9318390+00:00,admin,,,,,,,,,,,,,,,,,
002055,890bb169e23144b293de15d3bd9b13d2,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:43:16.9494710+00:00,admin,,,,,,,,,,,,,,,,,
002056,4d9d6e80fb8340f894ff64a0210a33df,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:43:16.9661190+00:00,admin,,,,,,,,,,,,,,,,,
002057,3067049138e34127b2cacdb7d2f380e2,Ref point is 1.88ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.88,,FromBottomToTop,2021-04-30T22:43:16.9838110+00:00,admin,,,,,,,,,,,,,,,,,
002057,537686cde705404b9397712b9c74c686,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:43:16.9990170+00:00,admin,,,,,,,,,,,,,,,,,
002058,95a7ae97020747268619667ed549a4b8,Ref point is 0.9ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.9,,FromBottomToTop,2021-04-30T22:43:17.0178380+00:00,admin,,,,,,,,,,,,,,,,,
002058,355f1aa13aaf481faba4bf3fa61b6450,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.0320880+00:00,admin,,,,,,,,,,,,,,,,,
002059,f6441e17ebd944f7b1015cb2e334ec86,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:43:17.0484070+00:00,admin,,,,,,,,,,,,,,,,,
002061,65f5c00adc9a4a0098e37ad10e9511dd,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.0653840+00:00,admin,,,,,,,,,,,,,,,,,
002061,742374706aad4b209e4609cae3ac56e8,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:43:17.0805280+00:00,admin,,,,,,,,,,,,,,,,,
002062,ba84c1c0b7844f089d0d502619981731,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.0992040+00:00,admin,,,,,,,,,,,,,,,,,
002063,003292abfa564e6fb06cc26077dc3f91,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:43:17.1160950+00:00,admin,,,,,,,,,,,,,,,,,
002064,873c8ac2fd4d49c3a93f231751eaea4b,Ref point is 1.3ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.3,,FromBottomToTop,2021-04-30T22:43:17.1328230+00:00,admin,,,,,,,,,,,,,,,,,
002065,789c63ff8b7a4359aa5eff5223dd91d7,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.1513550+00:00,admin,,,,,,,,,,,,,,,,,
002065,82f0b7e943734bb1bef0fbb91decd388,Ref point is 1.3ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.3,,FromBottomToTop,2021-04-30T22:43:17.1668090+00:00,admin,,,,,,,,,,,,,,,,,
002066,5cf1c774680c4d80970f31fe03a81739,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.1844658+00:00,admin,,,,,,,,,,,,,,,,,
002066,0e2dd81adc3741b78565520dd98304a1,Ref point is 1.25ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.25,,FromBottomToTop,2021-04-30T22:43:17.2006720+00:00,admin,,,,,,,,,,,,,,,,,
002067,ee42359608fb4ff5bf6f86b2e85ccf3f,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:43:17.2189670+00:00,admin,,,,,,,,,,,,,,,,,
002068,e554de225b0c48f7b84331dbb55353fa,Ref point is 0.98ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.98,,FromBottomToTop,2021-04-30T22:43:17.2412370+00:00,admin,,,,,,,,,,,,,,,,,
002069,d5d67d78018a476c969e3199ee20af32,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:43:17.2615270+00:00,admin,,,,,,,,,,,,,,,,,
002070,c03aaa4acc3d4ea4917a0186494c3036,Ref point is 0.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.2,,FromBottomToTop,2021-04-30T22:43:17.2819210+00:00,admin,,,,,,,,,,,,,,,,,
002070,a64cdfb3e1564bbc95e2ecc0e4fe7a3c,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.2979680+00:00,admin,,,,,,,,,,,,,,,,,
002071,4e9f36ee439e411a82f6e6cc7b290723,Ref point is 0.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.2,,FromBottomToTop,2021-04-30T22:43:17.3166202+00:00,admin,,,,,,,,,,,,,,,,,
002072,0cc193e797ab4ed9956da911f4b46f7e,Ref point is 0.1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.1,,FromBottomToTop,2021-04-30T22:43:17.3352840+00:00,admin,,,,,,,,,,,,,,,,,
002073,2d789a25f2604f339ce3f0ddfb5bf1d0,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.3535780+00:00,admin,,,,,,,,,,,,,,,,,
002073,447ee7f9eab044978e8a75f6d8fd1801,Ref point is 4.04ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,4.04,,FromBottomToTop,2021-04-30T22:43:17.3682060+00:00,admin,,,,,,,,,,,,,,,,,
002076,84b3da329f4a4ecf889e2f4e076e5f98,Ref point is 0.1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.1,,FromBottomToTop,2021-04-30T22:43:17.3868580+00:00,admin,,,,,,,,,,,,,,,,,
002076,40ad4b23e98e4ffa897998926362d7e0,Ref point is 0.25ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.25,,FromBottomToTop,2021-04-30T22:43:17.4033480+00:00,admin,,,,,,,,,,,,,,,,,
002076,446bd9311084492091a1c955efb28f10,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.4172530+00:00,admin,,,,,,,,,,,,,,,,,
002077,d4d3687e3c244ff0bfb0a6c8da38fabc,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.4350000+00:00,admin,,,,,,,,,,,,,,,,,
002079,b5ffa1aa42824204baa2fa5c03cc6d4c,Ref point is 0.5ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.5,,FromBottomToTop,2021-04-30T22:43:17.4536910+00:00,admin,,,,,,,,,,,,,,,,,
002080,d5cc28e92777476fbaa496c2c250f8a5,Ref point is 2.66ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.66,,FromBottomToTop,2021-04-30T22:43:17.4720950+00:00,admin,,,,,,,,,,,,,,,,,
002081,5820e9840b074c7786e3d04ff049fc57,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.4902170+00:00,admin,,,,,,,,,,,,,,,,,
002084,73d81e70a1d74bdaa935a7fc4554a9f2,Ref point is 1.4ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.4,,FromBottomToTop,2021-04-30T22:43:17.5084640+00:00,admin,,,,,,,,,,,,,,,,,
002085,4ffbb50bdaa54bbdb366ec0f0834d7bd,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.5259660+00:00,admin,,,,,,,,,,,,,,,,,
002085,636680031d3448da960f21cacc528012,Ref point is 1.17ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.17,,FromBottomToTop,2021-04-30T22:43:17.5405590+00:00,admin,,,,,,,,,,,,,,,,,
002085,3aedd4cb4d14489d9c53101e894a9e46,Ref point is 1.38ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.38,,FromBottomToTop,2021-04-30T22:43:17.5546200+00:00,admin,,,,,,,,,,,,,,,,,
002085,993987cb3c6b4b5ab5639174c90264e8,Ref point is 1.5ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.5,,FromBottomToTop,2021-04-30T22:43:17.5689672+00:00,admin,,,,,,,,,,,,,,,,,
002087,125f0f1bd33045ca996ae520ce56a650,Ref point is 0.6ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.6,,FromBottomToTop,2021-04-30T22:43:17.5885830+00:00,admin,,,,,,,,,,,,,,,,,
002088,745c1585d4ec4d49b580187429666d29,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.6064930+00:00,admin,,,,,,,,,,,,,,,,,
002088,7f0e21c6b2954852adc821db5ef800cf,Ref point is 1.25ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.25,,FromBottomToTop,2021-04-30T22:43:17.6215810+00:00,admin,,,,,,,,,,,,,,,,,
002093,816219cdca284d37a8c8d0b3277973bd,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.6379420+00:00,admin,,,,,,,,,,,,,,,,,
002093,3100f5c0160444ce92efe5a7a9de8f4a,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:43:17.6519812+00:00,admin,,,,,,,,,,,,,,,,,
002094,0fa1b3d80c484c6c9ccb83ffdae28e48,Ref point is 0.04ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.04,,FromBottomToTop,2021-04-30T22:43:17.6688020+00:00,admin,,,,,,,,,,,,,,,,,
002094,45c89f321e8d499e989aaa48fedf1f83,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.6849630+00:00,admin,,,,,,,,,,,,,,,,,
002097,e9a56aa756434db99f054afc3e227e42,Ref point is 0.7ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.7,,FromBottomToTop,2021-04-30T22:43:17.7029710+00:00,admin,,,,,,,,,,,,,,,,,
002098,6c503ca8c04c4f50987750b342194127,Ref point is 0.89ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.89,,FromBottomToTop,2021-04-30T22:43:17.7197220+00:00,admin,,,,,,,,,,,,,,,,,
002099,df91608679c64f7ca2fe0311b1267486,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.7362290+00:00,admin,,,,,,,,,,,,,,,,,
002099,8643f18e801745059b652a1b68a9bab3,Ref point is 2.06ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.06,,FromBottomToTop,2021-04-30T22:43:17.7508200+00:00,admin,,,,,,,,,,,,,,,,,
002103,a4ee91b5e24344ff939b6713a88602ca,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.7703840+00:00,admin,,,,,,,,,,,,,,,,,
002105,2c4cdf6f0303471780c3ba537b6852da,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:43:17.7867930+00:00,admin,,,,,,,,,,,,,,,,,
